cui;cueanexo;cue;anexo;dom_edific;otras_entr;dom_establ;nombre_est;nomb_abrev;telefono;nivtip;tipest;sector;depfun;de;comunas;barrio;areaprogra;point_x;point_y;longitude;latitude
1309;20065300;200653;0;Acevedo 357;;Acevedo 357;Colegio Buenos Aires S.R.L.;Col Buenos Aires;4854-3882;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;15;VILLA CRESPO;HTAL. DR. C.G. DURAND;102019;103384;-58.4413;-34.5988
1317;20126900;201269;0;Avda. Gaona 2068;;Avda. Gaona 2068;Inst. Sta. Brígida;I Sta Brígida;4581-1268;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;6;CABALLITO;HTAL. DR. T. ALVAREZ;100623;101812;-58.4565;-34.6129
1513;20128000;201280;0;Migueletes 2039;;Migueletes 2039;Inst. San Román;I San Román;4784-2585;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;101581;108063;-58.4461;-34.5566
1541;20174900;201749;0;3 de Febrero 1750;;3 de Febrero 1750;Colegio Mayor;Col Mayor;4783-1712;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;101284;107388;-58.4493;-34.5627
1472;20120900;201209;0;Arias 2915;;Arias 2915;Inst. Divina Providencia;I Divina Providencia;4702-8270;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;12;SAAVEDRA;HTAL. DR. PIROVANO;98622.6;109476;-58.4783;-34.5439
1529;20056000;200560;0;Roque Pérez 2786;;Roque Pérez 2786;Inst. Ntra. Sra. del Carmen;I Ntra Sra del Carmen;4542-4697;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;12;COGHLAN;HTAL. DR. PIROVANO;99116.2;107415;-58.4729;-34.5624
1509;20013800;200138;0;Manuela Pedraza 3850;;Manuela Pedraza 3850;Inst. Sta. Clara de Asís;I Sta Clara de Asís;4541-9911;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;12;COGHLAN;HTAL. DR. PIROVANO;98557.8;107835;-58.479;-34.5586
1488;20151400;201514;0;Cap. Gral. Ramón Freire 1824;Cap. Gral. Ramón Freire 1882;Cap. Gral. Ramón Freire 1824;Inst. Pestalozzi;I Pestalozzi;4552-0670;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;100095;106660;-58.4623;-34.5692
1519;20050200;200502;0;Avda. Monroe 3021;;Avda. Monroe 3021;Escuela Argentina General Belgrano;Esc Arg General Belgrano;4543-4673;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;99774;107503;-58.4658;-34.5616
1528;20148000;201480;0;Ramsay 2251;;Ramsay 2251;Escuela Italiana Cristóforo Colombo;Esc Italiana Cristóforo Colombo;4786-3505/3556 4781-0060;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;10;13;BELGRANO;HTAL. DR. PIROVANO;102040;108730;-58.4411;-34.5506
1322;20193700;201937;0;Dr. Juan Felipe Aranguren 1352;;Dr. Juan Felipe Aranguren 1352;Inst. Suyay;I Suyay;4431-8576;Otras;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;6;CABALLITO;HTAL. DR. T. ALVAREZ;101098;101230;-58.4513;-34.6182
1321;20140800;201408;0;Dr. Gregorio Aráoz Alfaro 373;;Dr. Gregorio Aráoz Alfaro 373;Escuela del Nuevo Sol;Esc del Nuevo Sol;4903-4378 4904-0772;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;6;CABALLITO;HTAL. DR. C.G. DURAND;102498;101541;-58.4361;-34.6154
1320;20036800;200368;0;Bogotá 123;;Bogotá 123;Escuela del Parque;Esc del Parque;4958-6052/6100;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;6;CABALLITO;HTAL. DR. C.G. DURAND;102751;101802;-58.4333;-34.613
1325;20140600;201406;0;Eduardo Acevedo 560;;Eduardo Acevedo 560;Inst. Privado Tierra Nueva;I Priv Tierra Nueva;4982-1565;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;7;6;CABALLITO;HTAL. DR. C.G. DURAND;102804;102196;-58.4327;-34.6095
1020;20067300;200673;0;Azcuénaga 1630;;Azcuénaga 1630;Inst. Ntra. Sra. de la Misericordia;I Ntra Sra de la Misericordia;4805-5478/6703;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106056;104332;-58.3973;-34.5902
1021;20067000;200670;0;Azcuénaga 1654;;Azcuénaga 1654;Hogar Casa de Misericordia;Hogar Casa de Misericordia;4805-9465;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106073;104360;-58.3971;-34.5899
1001;20074700;200747;0;Agüero 2320;;Agüero 2320;Colegio San Agustín;Col San Agustín;4802-4724;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;105805;104770;-58.4;-34.5863
1003;20052500;200525;0;Arroyo 931;;Arroyo 931;Inst. Incorporado Josefa Capdevilla de Gutiérrez;I Incorp J Capdevilla de Gutiérrez;4393-9918;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107586;104197;-58.3806;-34.5914
1074;20057900;200579;0;Tte. Gral. Juan Domingo Perón 2169;;Tte. Gral. Juan Domingo Perón 2169;Inst. Privado Escuela Cangallo;I Priv Escuela Cangallo;4953-0626/2657;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106041;102456;-58.3974;-34.6071
1041;20008200;200082;0;José A. Pacheco de Melo 2455;;José Andrés Pacheco de Melo 2455;Inst. María Bianchi de Copello;I María Bianchi de Copello;4806-9135;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;105878;104581;-58.3992;-34.588
1040;20067500;200675;0;José A. Pacheco de Melo 2300;;José Andrés Pacheco de Melo 2300;Inst. San Pablo;I San Pablo;4805-8033;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106092;104418;-58.3969;-34.5894
1030;20078900;200789;0;Viamonte 318;;Viamonte 318;Inst. Parroquial de la Merced;I P de la Merced;4312-5771;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;108403;103277;-58.3717;-34.5997
1069;20174700;201747;0;Tte. Gral. Juan Domingo Perón 2239;;Tte. Gral. Juan Domingo Perón 2239;Inst. Oral Modelo;I Oral Modelo;4801-7660/8884;IniEsp - PriEsp;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105950;102451;-58.3984;-34.6072
1029;20004700;200047;0;Castex 3348;;Castex 3348;Inst. Bayard;I Bayard;4803-0902;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;14;PALERMO;HTAL. J.A.FERNANDEZ;105295;105665;-58.4056;-34.5782
1352;20092500;200925;0;Avda. Rivadavia 6028;;Avda. Rivadavia 6028;Inst. Argentino Excelsior;I Arg Excelsior;4431-0561/9290;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. P. PIÑERO;101188;100538;-58.4503;-34.6244
1341;20088600;200886;0;Avda. Directorio 29;;Avda. Directorio 29;Inst. Calasanz;I Calasanz;4922-0502;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. C.G. DURAND;103307;100262;-58.4272;-34.6269
1357;20085300;200853;0;Hipólito Yrigoyen 4034;;Hipólito Yrigoyen 4034;Inst. Cardoso;I Cardoso;4981-2323;MedCom - MedAdu;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;5;ALMAGRO;HTAL. DR. C.G. DURAND;103645;101590;-58.4236;-34.6149
1346;20085400;200854;0;Avda. La Plata 82;;Avda. La Plata 82;Inst. del Profesorado Sagrado Corazón;I del Prof. Sagrado Corazón;4983-4569;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;5;ALMAGRO;HTAL. DR. C.G. DURAND;103160;101470;-58.4288;-34.616
1342;20134800;201348;0;Víctor Martínez 81;;Víctor Martínez 81;Inst. Gral. Justo Jose de Urquiza;I Gral Justo José de Urquiza;4988-0010;MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. P. PIÑERO;101657;100632;-58.4452;-34.6236
1350;20087300;200873;0;Avda. Rivadavia 5652;;Avda. Rivadavia 5652;Inst. Marianista;I Marianista;4988-0774/75;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. P. PIÑERO;101675;100770;-58.445;-34.6223
1356;20139100;201391;0;Senillosa 568;;Senillosa 568;Inst. Sta. María;I Sta María;4921-7265;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. C.G. DURAND;103159;100664;-58.4289;-34.6233
1358;20085500;200855;0;Hipólito Yrigoyen 4350;;Hipólito Yrigoyen 4350;Inst. Sagrado Corazón;I Sagrado Corazón;4983-0033;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;5;ALMAGRO;HTAL. DR. C.G. DURAND;103246;101563;-58.4279;-34.6152
1344;20094000;200940;0;Avda. Juan de Garay 4353;;Avda. Juan de Garay 4353;Inst. María Auxiliadora;I María Auxiliadora;4923-2109;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;5;BOEDO;HTAL. DR. C.G. DURAND;103521;99679.5;-58.4249;-34.6322
439;20076600;200766;0;México 4050;;México 4050;Inst. San Antonio;I San Antonio;4931-2139 4956-0542;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;5;ALMAGRO;HTAL. DR. C.G. DURAND;103677;100985;-58.4232;-34.6204
1351;20076700;200767;0;Avda. Rivadavia 5672;;Avda. Rivadavia 5672;Colegio San Cirano;Col San Cirano;4431-7069 4432-0077;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. P. PIÑERO;101639;100754;-58.4454;-34.6225
1354;20155900;201559;0;Cnel. Ramón L. Falcón 1551;;Cnel. Ramón L. Falcón 1551;Escuela Hogar Dr. Miguel V. Loureyro;Esc Hogar Dr M V Loureyro;4632-0461;PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. P. PIÑERO;101173;100435;-58.4505;-34.6253
1343;20154700;201547;0;Avda. Juan Bautista Alberdi 1679;;Avda. Juan Bautista Alberdi 1679;Inst. Antonio Provolo;I Antonio Provolo;4633-1706;IniEsp - PriEsp;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. P. PIÑERO;100993;100193;-58.4525;-34.6275
1363;20011400;200114;0;Víctor Martínez 62;;Víctor Martínez 62;Inst. Monseñor Sabelli;I Mons Sabelli;4431-0052;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. P. PIÑERO;101660;100671;-58.4452;-34.6232
1349;20044600;200446;0;Avda. Rivadavia 4118;;Avda. Rivadavia 4118;Inst. America del Sur;I America del Sur;4981-3339;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;5;ALMAGRO;HTAL. DR. C.G. DURAND;103611;101813;-58.4239;-34.6129
1302;20186500;201865;0;Avda. Rivadavia 4044;;Avda. Rivadavia 4044;Alberto Schweitzer;A Schweitzer;4981-4290 4983-6924;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;6;5;ALMAGRO;HTAL. DR. C.G. DURAND;103712;101865;-58.4228;-34.6125
1347;20088500;200885;0;Avda. Pedro Goyena 1345;;Avda. Pedro Goyena 1345;Colegio Canadá;Col Canadá;4432-5776/3710;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;8;6;CABALLITO;HTAL. DR. P. PIÑERO;101560;100232;-58.4463;-34.6272
1080;20056100;200561;0;Talcahuano 1260;;Talcahuano 1260;Inst. Jesús María;I Jesús María;4811-2724 5239-3066;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107086;103931;-58.3861;-34.5938
1058;20069900;200699;0;Paraguay 1419;;Paraguay 1419;Inst. Privado del Inmaculado Corazón de María Adoratrices;Inmaculado Corazón de María;4812-1071 4813-5224;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106974;103442;-58.3873;-34.5982
1002;20024800;200248;0;Arenales 2065;;Arenales 2065;Colegio La Anunciata;Col La Anunciata;4823-4948 4827-1476;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106110;103864;-58.3967;-34.5944
1014;20071600;200716;0;Avda. Raúl Scalabrini Ortiz 2999;;Avda. Raúl Scalabrini Ortiz 2999;Inst. Sta. Teresa de Jesus;I Sta Teresa de Jesús;4801-5354;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;14;PALERMO;HTAL. J.A.FERNANDEZ;104794;105223;-58.4111;-34.5822
1056;20003300;200033;0;Paraguay 1252;;Paraguay 1252;Inst. Constanza Ramos Mejía de Bunge;I C Ramos Mejía de Bunge;4816-1549;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107199;103441;-58.3848;-34.5982
1053;20117400;201174;0;Montevideo 467;;Montevideo 467;Inst. Argentino de Enseñanza Secundaria;I Arg de Enseñanza Secundaria;4372-4491;MedCom - MedAdu;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106787;102856;-58.3893;-34.6035
1016;20029300;200293;0;Vicente López 1969;;Vicente López 1969;Inst. Ntra. Sra. del Pilar;I Ntra Sra del Pilar;4807-3641;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106482;104428;-58.3927;-34.5893
1012;20047900;200479;0;Avda. Pte. Figueroa Alcorta 3380;;Avda. Pte. Figueroa Alcorta 3380;Inst. San Martín de Tours;I San Martín de Tours;4802-9192;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;14;PALERMO;HTAL. J.A.FERNANDEZ;105490;105688;-58.4035;-34.578
1064;20014600;200146;0;Paraná 56;;Paraná 56;Escuela Parroquial La Piedad;Esc Parroquial La Piedad;4383-9765;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106928;102313;-58.3878;-34.6084
1038;20048300;200483;0;Jerónimo Salguero 2969;;Jerónimo Salguero 2969;Inst. Bayard;I Bayard;4803-0902/0839;MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;14;PALERMO;HTAL. J.A.FERNANDEZ;105243;105672;-58.4062;-34.5781
1022;20064300;200643;0;Azcuénaga 736;;Azcuénaga 736;Inst. Integral Talpiot;I Integral Talpiot;4962-2390 4961-3610;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;105700;103189;-58.4012;-34.6005
1055;20169000;201690;0;Avda. Ortiz de Ocampo 2840;;Avda. Ortiz de Ocampo 2840;Colegio San Martín de Tours;Col San Martín de Tours;4807-1212;IniCom - PriCom - MedCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;14;PALERMO;HTAL. J.A.FERNANDEZ;105514;105454;-58.4032;-34.5801
75;20174600;201746;0;Junín 1063;;Junín 1063;Inst. Católico de Estudios Sociales;I Católico de Est. Sociales;5236-4136;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106054;103654;-58.3973;-34.5963
1027;20027300;200273;0;Avda. Callao 262;;Avda. Callao 262 piso 1°;Escuela Superior de Seguridad e Higiene Industrial;E Sup Seguridad e Higiene Industrial;4375-0104;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106508;102572;-58.3923;-34.6061
1051;20145900;201459;0;Montevideo 1050;;Montevideo 1050;Inst. Superior Marista;I Sup Marista;4816-5640;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;106720;103604;-58.3901;-34.5968
1053;20023200;200232;0;Montevideo 467;;Montevideo 467;Inst. Argentino de Enseñanza Superior (IADES);IADES;4372-4491;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106787;102856;-58.3893;-34.6035
1076;20023300;200233;0;Rodríguez Peña 628;;Rodríguez Peña 628;Escuela de Periodismo Deportivo;E de Periodismo Deportivo;5032-9097/99;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106590;103071;-58.3915;-34.6016
39;20174800;201748;0;Tucumán 1647;;Tucumán 1647;Inst. Superior de ASIMRA;I Sup de ASIMRA;4371-1770;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;106696;103050;-58.3903;-34.6017
1066;20035600;200356;0;Pte. José Evaristo Uriburu 1045;Marcelo T. de Alvear 2159;Pte. José Evaristo Uriburu 1045;Inst. de Estudios Superiores de Buenos Aires;I de Est Superiores de BA;4822-6824/27;MedAdu - SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;105939;103661;-58.3986;-34.5962
1050;20056400;200564;0;Marcelo T. de Alvear 1155;;Marcelo T. de Alvear 1155;Inst. Incorporado A.B.M.;I Incorp. A.B.M.;4816-1314/4387;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;RETIRO;HTAL. J.A.FERNANDEZ;107315;103604;-58.3836;-34.5968
1048;20060300;200603;0;Lavalle 1838;;Lavalle 1838;Universitas Estudios Superiores;Universitas Estudios Superiores;4374-2230 4373-3199;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;3;BALVANERA;HTAL. DR. J.M. RAMOS MEJÍA;106442;102882;-58.3931;-34.6033
1057;20070400;200704;0;Uruguay 57;;Uruguay 57;Fundación Altos Est. de Ciencias Comerciales;Fund Altos Est de Ciencias Comerciales;4124-4700;SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. J.M. RAMOS MEJÍA;107072;102343;-58.3862;-34.6081
41;20086700;200867;0;Bartolomé Mitre 970;;Bartolomé Mitre 970;Inst. Raul Scalabrini Ortiz;I Raul Scalabrini Ortiz;4342-2357;MedCom - SNUCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;1;SAN NICOLAS;HTAL. DR. C. ARGERICH;107621;102432;-58.3802;-34.6073
1067;20035500;200355;0;Pte. José Evaristo Uriburu 1222;;Pte. José Evaristo Uriburu 1222;Escuela Arco Iris;Esc Arco Iris;4824-4697 4822-1320;IniCom - PriCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);2;Dir Gral de Educación de Gestión Privada;1;2;RECOLETA;HTAL. J.A.FERNANDEZ;105983;103904;-58.3981;-34.5941
