cui;cueanexo;cue;anexo;dom_edific;otras_entr;dom_establ;nombre_est;nomb_abrev;telefono;nivtip;tipest;sector;depfun;de;comunas;barrio;areaprogra;point_x;point_y;longitude;latitude
756;20061900;200619;0;Medeyros 3555;;Medeyros 3555;Esc. Primaria Común Nº 18 Helena Larroque de Roffo;EPjc 18;4572-4049;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;16;12;VILLA URQUIZA;HTAL. DR. PIROVANO;96019.5;106657;-58.5067;-34.5693
757;20098400;200984;0;Gavilán 4246;;Gavilán 4246;Esc. Primaria Común Nº 19 Dr. Teodoro Sanchez de Bustamante;EPjc 19;4571-4855;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;16;12;VILLA PUEYRREDON;HTAL. DR. A. ZUBIZARRETA;97430.4;104932;-58.4913;-34.5848
758;20159700;201597;0;Bazurco 2551;;Bazurco 2551;Jardín de Infantes Nucleado D (EPCjs 22/16º) [Sede];JIN D (22) (s);4571-9381;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;16;12;VILLA PUEYRREDON;HTAL. DR. PIROVANO;96323.5;105668;-58.5034;-34.5782
758;20036300;200363;0;Bazurco 2551;;Bazurco 2551;Esc. Primaria Común Nº 22 República de Nicaragua;EPjs 22;4572-2274;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;16;12;VILLA PUEYRREDON;HTAL. DR. PIROVANO;96323.5;105668;-58.5034;-34.5782
759;20158701;201587;1;Franco 2390;Zamudio 5285;Franco 2390;Jardín de Infantes Nucleado A (EPCjc 23/16º);JIN A (23);4572-2426;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;16;12;VILLA PUEYRREDON;HTAL. DR. PIROVANO;96571.5;105690;-58.5007;-34.578
759;20034900;200349;0;Franco 2390;Zamudio 5285;Franco 2390;Esc. Primaria Común Nº 23 Belisario Roldan;EPjc 23;4572-2425;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;16;12;VILLA PUEYRREDON;HTAL. DR. PIROVANO;96571.5;105690;-58.5007;-34.578
760;20158703;201587;3;Avda. Nazca 5168;;Avda. Nazca 5168;Jardín de Infantes Nucleado A (EPCjs 24/16º);JIN A (24);4571-7335;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;16;12;VILLA PUEYRREDON;HTAL. DR. A. ZUBIZARRETA;96107.5;105167;-58.5057;-34.5827
760;20059900;200599;0;Avda. Nazca 5168;;Avda. Nazca 5168;Esc. Primaria Común Nº 24 Ejército Argentino;EPjs 24;4571-7335;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;16;12;VILLA PUEYRREDON;HTAL. DR. A. ZUBIZARRETA;96107.5;105167;-58.5057;-34.5827
761;20099200;200992;0;Cuenca 5049;;Cuenca 5049;Jardín de Infantes Integral Nº 01/16º Prof. Luis Sixto Clara;JII 01/16;4571-6014;IniCom;JII (Jardín de Infantes Integral);1;Dir de Educación Inicial;16;12;VILLA PUEYRREDON;HTAL. DR. A. ZUBIZARRETA;95833.4;104831;-58.5087;-34.5857
762;20035000;200350;0;Argerich 5651;;Argerich 5651;Esc. de Educacion Media N° 01/16° Rodolfo Walsh;EEM 01/16;4572-0714;MedCom;Escuela de Educación Media;1;Dir de Educación Media;16;12;VILLA PUEYRREDON;HTAL. DR. PIROVANO;95698.5;105521;-58.5102;-34.5795
763;20099300;200993;0;Obispo San Alberto 2379;Obispo San Alberto 2555;Obispo San Alberto 2379;Esc. de Educ. Espec. y Form. Laboral Nº 21 Rosario Vera Peñaloza;EEEyFL 21;4572-3437;IniEsp - PriEsp - Otras;Escuela de Educación Especial y Formación Laboral;1;Dir de Educación Especial;16;12;VILLA PUEYRREDON;HTAL. DR. PIROVANO;96627.5;105636;-58.5001;-34.5785
764;20085100;200851;0;Avda. Lincoln 4325;;Avda. Lincoln 4325;Esc. de Educ. Espec. y Form. Laboral  Nº 28 Prof. Bartolomé Ayrolo;EEEyFL 28;4501-9217/9168 4502-5979;IniEsp - PriEsp - Otras;Escuela de Educación Especial y Formación Laboral;1;Dir de Educación Especial;16;11;VILLA DEVOTO;HTAL. DR. A. ZUBIZARRETA;95201.4;103372;-58.5156;-34.5989
765;20158200;201582;0;Avda. Gral. Mosconi 2641;;Avda. Gral. Mosconi 2641;Esc. de Recuperación Nº 16 Gral. Ing. Mosconi;ER 16;4571-3570;PriEsp;Escuela de Recuperación;1;Dir de Educación Especial;16;12;VILLA PUEYRREDON;HTAL. DR. A. ZUBIZARRETA;96673.4;104980;-58.4996;-34.5844
405;20090900;200909;0;Avda. Asamblea 1221;Asamblea s/n - Hortiguera;Avda. Asamblea 1221;Jardín de Infantes Común Nº 05/08º Martha A. Salotti;JIC 05/08;4924-2661;IniCom;JIC (Jardín de Infantes Común);1;Dir de Educación Inicial;8;7;PARQUE CHACABUCO;HTAL. DR. P. PIÑERO;101940;99285.8;-58.4421;-34.6357
405;20082000;200820;0;Avda. Asamblea 1221;Asamblea s/n - Hortiguera;Avda. Asamblea 1221;Esc. Primaria Común N° 07 Niñas de Ayohuma;EPjs 07;4923-0115;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;8;7;PARQUE CHACABUCO;HTAL. DR. P. PIÑERO;101940;99285.8;-58.4421;-34.6357
406;20015801;200158;1;Avda. José María Moreno 480;;Avda. José María Moreno 480;Jardín de Infantes Nucleado B (EPCjs 08/08º);JIN B (08);4922-9831;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;8;6;CABALLITO;HTAL. DR. C.G. DURAND;102659;100584;-58.4343;-34.624
406;20154000;201540;0;Avda. José María Moreno 480;;Avda. José María Moreno 480;Esc. Primaria Común Nº 08 Antonio Schettino;EPjs 08;4922-9831;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;8;6;CABALLITO;HTAL. DR. C.G. DURAND;102659;100584;-58.4343;-34.624
406;20027000;200270;0;Avda. José María Moreno 480;;Avda. José María Moreno 480;Esc. Primaria p/Adultos Nº 08 Antonio Schettino;EPA 08;4922-9831;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;8;6;CABALLITO;HTAL. DR. C.G. DURAND;102659;100584;-58.4343;-34.624
407;20087201;200872;1;Avda. La Plata 623;;Avda. La Plata 623;Jardín de Infantes Nucleado A (EPCjc 09/08º);JIN A (09);4922-3248;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;8;6;CABALLITO;HTAL. DR. C.G. DURAND;103243;100744;-58.4279;-34.6226
407;20102600;201026;0;Avda. La Plata 623;;Avda. La Plata 623;Esc. Primaria Común Nº 09 Florentino Ameghino;EPjc 09;4922-3248;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;8;6;CABALLITO;HTAL. DR. C.G. DURAND;103243;100744;-58.4279;-34.6226
407;20027100;200271;0;Avda. La Plata 623;;Avda. La Plata 623;Centro Educativo de Nivel Secundario N° 52;CENS 52;4922-3248;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;8;6;CABALLITO;HTAL. DR. C.G. DURAND;103243;100744;-58.4279;-34.6226
408;20090700;200907;0;Cachimayo 1657;;Cachimayo 1657;Esc. Primaria Común Nº 10 Juan Agustin Maza;EPjs 10;4921-5445;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;8;7;PARQUE CHACABUCO;HTAL. DR. P. PIÑERO;102484;98996.7;-58.4362;-34.6383
409;20087200;200872;0;Avda. Juan Bautista Alberdi 163;J. B. Alberdi;Avda. Juan Bautista Alberdi 163;Jardín de Infantes Nucleado A (EPCjc 11/08º) [Sede];JIN A (11) (s);4903-1038;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;8;6;CABALLITO;HTAL. DR. C.G. DURAND;103035;100771;-58.4302;-34.6223
409;20076500;200765;0;Avda. Juan Bautista Alberdi 163;J. B. Alberdi;Avda. Juan Bautista Alberdi 163;Esc. Primaria Común Nº 11 Presidente Marcelo T. de Alvear;EPjc 11;4901-6444;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;8;6;CABALLITO;HTAL. DR. C.G. DURAND;103035;100771;-58.4302;-34.6223
409;20028300;200283;0;Avda. Juan Bautista Alberdi 163;J. B. Alberdi;Avda. Juan Bautista Alberdi 163;Instituto de Formación Técnica Superior Nº 13;IFTS 13;4901-6444;SNUCom;IFTS (Instituto de Formación Técnica Superior);1;Dir de Formación Técnica Superior;8;6;CABALLITO;HTAL. DR. C.G. DURAND;103035;100771;-58.4302;-34.6223
410;20159502;201595;2;Avda. Pedro Goyena 984;Cachimayo 532;Avda. Pedro Goyena 984;Jardín de Infantes Nucleado E El Tranvia de Caballito (EPCjs 14/08º);JIN E (14);4431-1110;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;8;6;CABALLITO;HTAL. DR. C.G. DURAND;102022;100284;-58.4412;-34.6267
410;20102700;201027;0;Avda. Pedro Goyena 984;Cachimayo 532;Avda. Pedro Goyena 984;Esc. Primaria Común Nº 14 Joaquin Victor Gonzalez;EPjs 14;4431-1110;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;8;6;CABALLITO;HTAL. DR. C.G. DURAND;102022;100284;-58.4412;-34.6267
410;20025700;200257;0;Avda. Pedro Goyena 984;Cachimayo 532;Avda. Pedro Goyena 984;Esc. Primaria p/Adultos Nº 14 Joaquin Victor Gonzalez;EPA 14;4431-1110;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;8;6;CABALLITO;HTAL. DR. C.G. DURAND;102022;100284;-58.4412;-34.6267
411;20038200;200382;0;Saraza 1353;Saraza s/n;Saraza 1353;Jardín de Infantes Común Nº 03/08º;JIC 03/08;4925-0100;IniCom;JIC (Jardín de Infantes Común);1;Dir de Educación Inicial;8;7;PARQUE CHACABUCO;HTAL. DR. P. PIÑERO;102432;98935.7;-58.4368;-34.6389
411;20158500;201585;0;Saraza 1353;Saraza s/n;Saraza 1353;Esc. Primaria Común Nº 15 Provincia de Salta;EPjc 15;4924-5016;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;8;7;PARQUE CHACABUCO;HTAL. DR. P. PIÑERO;102432;98935.7;-58.4368;-34.6389
412;20087202;200872;2;Don Bosco 4200;33 Orientales 74;Don Bosco 4200;Jardín de Infantes Nucleado A (EPCjs 16/08º);JIN A (16);4981-6615;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;8;5;ALMAGRO;HTAL. DR. C.G. DURAND;103548;101699;-58.4246;-34.614
412;20135100;201351;0;Don Bosco 4200;33 Orientales 74;Don Bosco 4200;Esc. Primaria Común Nº 16 Jose Maria Ramos Mejia;EPjc 16;4981-6615;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;8;5;ALMAGRO;HTAL. DR. C.G. DURAND;103548;101699;-58.4246;-34.614
767;20184549;201845;49;Terrada 5850;;Terrada 5850;Centro de Alfabetización, Educación Básica y Trabajo N° 72 CeSAC 02;CAEByT 72;4572-6798;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;16;12;VILLA PUEYRREDON;HTAL. DR. PIROVANO;95764.5;105854;-58.5095;-34.5765
768;20159201;201592;1;Baigorria 3169;Baigorria 3161;Baigorria 3169;Jardín de Infantes Nucleado A Alicia Moreau de Justo (EPCjc 01/17º);JIN A (01);4501-0529;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;11;VILLA DEL PARQUE;HTAL. DR. T. ALVAREZ;97347.2;102768;-58.4922;-34.6043
768;20157000;201570;0;Baigorria 3169;Baigorria 3161;Baigorria 3169;Esc. Primaria Común N° 01 Dr. Antonio Dellepiane;EPjc 01;4501-0529;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;17;11;VILLA DEL PARQUE;HTAL. DR. T. ALVAREZ;97347.2;102768;-58.4922;-34.6043
768;20194900;201949;0;Baigorria 3169;Baigorria 3161;Baigorria 3169;Esc. de Música N° 03;EMus 03;4501-0529;Otras;Escuela de Música - Primaria;1;Dir de Educación Primaria;17;11;VILLA DEL PARQUE;HTAL. DR. T. ALVAREZ;97347.2;102768;-58.4922;-34.6043
769;20154401;201544;1;Helguera 3228;;Helguera 3228;Jardín de Infantes Nucleado E Juana Manso (EPCjs 02/17º);JIN E (02);4501-2716;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;11;VILLA DEL PARQUE;HTAL. DR. A. ZUBIZARRETA;97103.4;103286;-58.4949;-34.5996
769;20097000;200970;0;Helguera 3228;;Helguera 3228;Esc. Primaria Común N° 02 Prof. Juan José Millan;EPjs 02;4501-2716;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;17;11;VILLA DEL PARQUE;HTAL. DR. A. ZUBIZARRETA;97103.4;103286;-58.4949;-34.5996
770;20159202;201592;2;Argerich 2849;;Argerich 2849;Jardín de Infantes Nucleado A Alicia Moreau de Justo (EPCjc 03/17º);JIN A (03);4501-3609;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;11;VILLA DEL PARQUE;HTAL. DR. T. ALVAREZ;97598.3;102859;-58.4895;-34.6035
770;20159100;201591;0;Argerich 2849;;Argerich 2849;Esc. Primaria Común N° 03 Policía Federal Argentina;EPjc 03;4501-3609;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;17;11;VILLA DEL PARQUE;HTAL. DR. T. ALVAREZ;97598.3;102859;-58.4895;-34.6035
771;20165300;201653;0;Avda. Francisco Beiró 4548;Francisco Beiro 4552;Avda. Francisco Beiró 4552;Jardín de Infantes Nucleado D Victoria Ocampo (EPCjc 04/17º) [Sede];JIN D (04) (s);4501-7100;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;11;VILLA DEVOTO;HTAL. DR. A. ZUBIZARRETA;95281.4;102377;-58.5147;-34.6078
771;20136700;201367;0;Avda. Francisco Beiró 4548;Francisco Beiro 4552;Avda. Francisco Beiró 4548;Esc. Primaria Común N° 04 Rafael Ruiz de los Llanos;EPjc 04;4501-5935;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;17;11;VILLA DEVOTO;HTAL. DR. A. ZUBIZARRETA;95281.4;102377;-58.5147;-34.6078
771;20026300;200263;0;Avda. Francisco Beiró 4548;Francisco Beiro 4552;Avda. Francisco Beiró 4548;Esc. Primaria p/Adultos Nº 04 Rafael Ruiz de los Llanos;EPA 04;4501-7100;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;17;11;VILLA DEVOTO;HTAL. DR. A. ZUBIZARRETA;95281.4;102377;-58.5147;-34.6078
772;20154402;201544;2;Nogoyá 2557;;Nogoyá 2557;Jardín de Infantes Nucleado E Juana Manso (EPCjc 05/17º);JIN E (05);4501-1166;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;11;VILLA DEL PARQUE;HTAL. DR, E. TORNÚ;97932.3;103333;-58.4858;-34.5992
772;20016600;200166;0;Nogoyá 2557;;Nogoyá 2557;Esc. Primaria Común N° 05 Cap. Juan de San Martín y Gómez;EPjc 05;4501-1166;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;17;11;VILLA DEL PARQUE;HTAL. DR, E. TORNÚ;97932.3;103333;-58.4858;-34.5992
773;20136302;201363;2;Cnel. Pedro Calderón de la Barca 3073;;Cnel. Pedro Calderón de la Barca 3073;Jardín de Infantes Nucleado C Lola Mora (EPCjs 06/17º);JIN C (06);4568-9085;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;11;VILLA DEVOTO;HTAL. VELEZ SARSFIELD;94578.3;101732;-58.5224;-34.6136
773;20136400;201364;0;Cnel. Pedro Calderón de la Barca 3073;;Cnel. Pedro Calderón de la Barca 3073;Esc. Primaria Común N° 06 Estado de Israel;EPjs 06;4568-9085;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;17;11;VILLA DEVOTO;HTAL. VELEZ SARSFIELD;94578.3;101732;-58.5224;-34.6136
774;20159203;201592;3;Juan Agustín García 2755;Calfulcurá  2750;Juan Agustín García 2755;Jardín de Infantes Nucleado A Alicia Moreau de Justo (EPCjc 07/17º);JIN A (07);4581-6082;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;11;VILLA SANTA RITA;HTAL. DR. T. ALVAREZ;98426.3;102210;-58.4805;-34.6093
774;20089200;200892;0;Juan Agustín García 2755;Calfulcurá  2750;Juan Agustín García 2755;Esc. Primaria Común N° 07 República de México;EPjc 07;4581-6082;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;17;11;VILLA SANTA RITA;HTAL. DR. T. ALVAREZ;98426.3;102210;-58.4805;-34.6093
774;20107200;201072;0;Juan Agustín García 2755;Calfulcurá  2750;Juan Agustín García 2755;Esc. Primaria p/Adultos Nº 07 República de Mexico;EPA 07;4581-6082;PriAdu - Otras;Escuela Primaria para Adultos;1;Dir de Educación del Adulto y del Adolescente;17;11;VILLA SANTA RITA;HTAL. DR. T. ALVAREZ;98426.3;102210;-58.4805;-34.6093
775;20154403;201544;3;Emilio Lamarca 3379;;Emilio Lamarca 3379;Jardín de Infantes Nucleado E Juana Manso (EPCjs 08/17º);JIN E (08);4501-6322;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;11;VILLA DEL PARQUE;HTAL. DR. A. ZUBIZARRETA;96339.4;103123;-58.5032;-34.6011
775;20018100;200181;0;Emilio Lamarca 3379;;Emilio Lamarca 3379;Esc. Primaria Común Nº 08 Alte. Manuel Blanco Encalada;EPjc 08;4501-6322;PriCom;Escuela Primaria Común de Jornada Completa;1;Dir de Educación Primaria;17;11;VILLA DEL PARQUE;HTAL. DR. A. ZUBIZARRETA;96339.4;103123;-58.5032;-34.6011
776;20165301;201653;1;Benito Juárez 2702;Diamante 2755/2765;Diamante 2765;Jardín de Infantes Nucleado D Victoria Ocampo (EPCjs 09/17º);JIN D (09);4566-5170;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;11;VILLA DEVOTO;HTAL. VELEZ SARSFIELD;95723.3;101640;-58.5099;-34.6145
776;20154800;201548;0;Benito Juárez 2702;Diamante 2755/2765;Benito Juárez 2702;Esc. Primaria Común Nº 09 Benito Juarez;EPjs 09;4566-5170;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;17;11;VILLA DEVOTO;HTAL. VELEZ SARSFIELD;95723.3;101640;-58.5099;-34.6145
777;20159200;201592;0;Helguera 2435;;Helguera 2435;Jardín de Infantes Nucleado A Alicia Moreau de Justo (EPCjs 10/17º) [Sede];JIN A (10) (s);4503-5314;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;11;VILLA DEL PARQUE;HTAL. DR. T. ALVAREZ;97662.3;102502;-58.4888;-34.6067
777;20016700;200167;0;Helguera 2435;;Helguera 2435;Esc. Primaria Común Nº 10 Jose Ernesto Galloni;EPjs 10;4501-7636;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;17;11;VILLA DEL PARQUE;HTAL. DR. T. ALVAREZ;97662.3;102502;-58.4888;-34.6067
778;20136301;201363;1;Cortina 2449;;Cortina 2449;Jardín de Infantes Nucleado C Lola Mora (EPCjs 13/17º);JIN C (13);4641-0514;IniCom;JIN (Jardín de Infantes Nucleado);1;Dir de Educación Inicial;17;10;VILLA REAL;HTAL. VELEZ SARSFIELD;94223.3;101113;-58.5263;-34.6192
778;20046200;200462;0;Cortina 2449;;Cortina 2449;Esc. Primaria Común Nº 13 Prefectura Naval Argentina;EPjs 13;4641-0514;PriCom;Escuela Primaria Común de Jornada Simple;1;Dir de Educación Primaria;17;10;VILLA REAL;HTAL. VELEZ SARSFIELD;94223.3;101113;-58.5263;-34.6192
921;20215300;202153;0;Avda. Eva Perón 6336;Pasillo interno s/n;Avda. Eva Perón 6336;CENOF Centro Popular Mataderos;CENOF Mataderos;15-4558-4416 4686-2038;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97336;95820;-58.4924;-34.6669
922;20201300;202013;0;Carhué 2970;;Carhué 2970;Centro de Formación Profesional N° 04 (sede);CFP 04 (s);4686-2196 fax;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;96622;95597.1;-58.5002;-34.669
923;20219900;202199;0;Avda. Piedra Buena 3100 y Avda. Eva Perón;;Avda. Piedra Buena 3100 y Avda. Eva Perón;Jardín de Infantes Integral Nº 03/20º;JII 03/20;4687-0574;IniCom;JII (Jardín de Infantes Integral);1;Dir de Educación Inicial;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97027;95437;-58.4957;-34.6704
918;20040900;200409;0;Goleta Santa Cruz 6999;Avda. Gral. Paz (colectora) - Goleta Santa Cruz 6997;Goleta Santa Cruz 6997;Esc. de Recuperación Nº 20 Dra. Alicia Moreau de Justo;ER 20;4601-5838;PriEsp;Escuela de Recuperación;1;Dir de Educación Especial;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97209;94395.1;-58.4938;-34.6798
925;20227100;202271;0;Luis Herrera 3034 y Zuviría;;Manzana 28, Villa 15, e/Zuviría y Luis Herrera - Casa 117;Jardín Maternal Nº 05/20º (sede);JM 05/20 (s);4686-1162;IniCom;JM (Jardín Maternal);1;Dir de Educación Inicial;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97618.8;95314.6;-58.4893;-34.6715
926;20227200;202272;0;Pilar y Bragado;;Pilar 1798;Escuela Infantil N° 06/20° Juan Francisco Salaberry;EI 06/20;4687-1510;IniCom;EI (Escuela Infantil);1;Dir de Educación Inicial;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;96071.1;97032;-58.5062;-34.656
927;20223900;202239;0;Cañada de Gómez 3850;Balbastro 6148 - Cañada de Gomez 3856;Cañada de Gómez 3850;Esc. de Educacion Media N° 02/20°;EEM 02/20;4602-5172;MedCom;Escuela de Educación Media;1;Dir de Educación Media;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97884;94808;-58.4864;-34.6761
929;20096301;200963;1;Cnel. Ramón L. Falcón 6863;;Cnel. Ramón L. Falcón 6863;Centro Educativo de Nivel Secundario N° 05 (anexo 1);CENS 05 a1 SEC;4641-9299;MedAdu;CENS (Centro Educativo de Nivel Secundario);1;Dir de Educación del Adulto y del Adolescente;20;9;LINIERS;HTAL. DR. F. SANTOJANI;94514.2;98799.1;-58.5231;-34.6401
929;20200702;202007;2;Cnel. Ramón L. Falcón 6863;;Cnel. Ramón L. Falcón 6863;Centro de Formación Profesional N° 10 - Raul Scalabrini Ortiz (anexo) - SEC;CFP 10 SEC (a);4641-9299;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;20;9;LINIERS;HTAL. DR. F. SANTOJANI;94514.2;98799.1;-58.5231;-34.6401
929;20184562;201845;62;Cnel. Ramón L. Falcón 6863;;Cnel. Ramón L. Falcón 6863;Centro de Alfabetización, Educación Básica y Trabajo N° 45 SEC;CAEByT 45;4641-9299;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;20;9;LINIERS;HTAL. DR. F. SANTOJANI;94514.2;98799.1;-58.5231;-34.6401
596;20197900;201979;0;Dr. Juan Felipe Aranguren 2400;;Dr. Juan Felipe Aranguren 2400;CENOF Centro Aranguren;CENOF Aranguren;4613-2865;Otras;CENOF (Centro de Educación No Formal);1;Gerencia Operativa de Educación y Trabajo;12;7;FLORES;HTAL. DR. T. ALVAREZ;99850.2;100676;-58.4649;-34.6232
930;20200705;202007;5;Avda. Emilio Castro 6603;Av Emilio Castro 6621;Avda. Emilio Castro 6603/21;Centro de Formación Profesional N° 10 - Raul Scalabrini Ortiz (anexo) - SEC;CFP 10 SEC (a);;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;20;9;LINIERS;HTAL. DR. F. SANTOJANI;95371.1;97585.1;-58.5138;-34.651
931;20202103;202021;3;Avda. Emilio Castro 7680;;Avda. Emilio Castro 7680;Centro de Formación Profesional N° 11 (anexo) - SAME;CFP 11 SAME (a);4687-6909;Otras;CFP (Centro de Formación Profesional);1;Gerencia Operativa de Educación y Trabajo;20;9;MATADEROS;HTAL. DR. F. SANTOJANI;94387.3;96985.3;-58.5245;-34.6564
932;20159859;201598;59;Avda. Piedra Buena 3140;Avda. Piedra Buena 3200;Avda. Piedra Buena 3200;Centro Educativo de Nivel Primario N°55 - CeSAC Nº 05;CENP 55;4672-2684;PriAdu;CENP (Centro Educativo de Nivel Primario);1;Dir de Educación del Adulto y del Adolescente;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97137;95369;-58.4945;-34.671
937;20184525;201845;25;Martiniano Leguizamón 2974;;Martiniano Leguizamón 2974;Centro de Alfabetización, Educación Básica y Trabajo N° 48 Conviven;CAEByT 48;;PriAdu;PAEByT (Prog de Alfabetización, Educ Básica y Trabajo para Jóvenes y Adultos);1;Dir de Educación del Adulto y del Adolescente;20;8;VILLA LUGANO;HTAL. DR. F. SANTOJANI;97462;95875;-58.491;-34.6665
